user_id,age,gender,married,has_children,age_group,generation,traveller_type,home_country,home_city,home_airport,sign_up_date,total_sessions,avg_page_clicks,total_page_clicks,avg_session_duration_mins,last_session_date,months_active,total_bookings,booking_conversion_rate,days_since_last_session,churn_status,churn_risk_score,unique_trips,cancelled_trips,flights_booked,hotels_booked,avg_seats,avg_trip_duration_days,avg_base_fare_per_seat,avg_checked_bags,avg_rooms_booked,avg_nights_booked,avg_hotel_spend,trip_frequency_per_month,flight_discount_conversion_rate,hotel_discount_conversion_rate,total_flight_spend,total_hotel_spend,total_discount_received,avg_flight_dollars_saved,avg_hotel_dollars_saved,avg_combined_dollars_saved,final_segment,total_spend,priority_score,assigned_perk
576369,47.0,F,True,False,46–60,Gen X,Couple,usa,tulsa,TUL,2023-02-06,8,13.5,108,1.6791666666666667,2023-04-10 14:02:00,2.0,1,0.125,109.0,High,1.0,1,0,1,1,1.0,3.0,64.81,0.0,1.0,2.0,254.0,0.5,0.0,0.0,64.81,254.0,0.4,,,0.0,Couple Explorer,318.81,318.81,Free Room Upgrade on Long Stay
491003,37.0,F,False,True,36–45,Millennial,Family,usa,corpus christi,CRP,2022-12-25,8,18.875,151,2.35625,2023-07-10 10:55:00,6.0,1,0.125,18.0,Low,0.1,1,0,1,1,1.0,3.0,443.8,0.0,1.0,2.0,248.0,0.16666666666666666,0.5,0.0,443.8,248.0,0.7,110.95,,110.95,Solo Parent Traveller,691.8,69.18,10% off Next Hotel Booking
538319,37.0,F,False,False,36–45,Millennial,Solo Traveller,usa,los angeles,LAX,2023-01-18,8,23.0,184,2.85625,2023-07-16 11:00:00,5.0,3,0.375,12.0,Low,0.1,3,0,3,3,1.3333333333333333,3.6666666666666665,676.0683333333334,1.0,1.3333333333333333,3.3333333333333335,906.3333333333334,0.6,1.0,1.0,2811.45,2719.0,0.15,69.746,12.65,82.396,Luxury Solo Traveller,5530.45,553.05,Lounge Access on Next Trip
523657,35.0,F,True,False,26–35,Millennial,Couple,usa,winston-salem,INT,2023-01-11,8,11.5,92,1.4375,2023-04-02 00:24:00,2.0,2,0.25,117.0,High,1.0,2,0,2,2,1.5,3.0,537.99,1.0,1.5,2.5,395.5,1.0,0.0,,1719.82,791.0,0.15,,,0.0,Couple Explorer,2510.82,2510.82,Free Room Upgrade on Long Stay
534351,40.0,F,False,False,36–45,Millennial,Solo Traveller,usa,houston,IAH,2023-01-16,9,19.666666666666668,177,2.422222222222222,2023-07-15 20:58:00,5.0,7,0.7777777777777778,13.0,Low,0.1,7,0,7,7,1.0,9.571428571428571,416.98,0.7142857142857143,1.0,9.0,1215.2857142857142,1.4,1.0,1.0,2918.86,8507.0,0.15,19.797,24.6,44.397,Bargain Hunter,11425.86,1142.59,Early Access to Exclusive Deals
514586,43.0,F,False,False,36–45,Gen X,Solo Traveller,usa,chicago,ORD,2023-01-06,9,19.88888888888889,179,2.45,2023-06-25 18:41:00,5.0,3,0.3333333333333333,33.0,Low,0.1,3,0,3,3,1.0,5.0,216.5,0.6666666666666666,1.0,4.0,397.0,0.6,,0.0,649.5,1191.0,0.25,,,0.0,Independent Explorer,1840.5,184.05,Late Hotel Check Out
560949,38.0,F,False,False,36–45,Millennial,Solo Traveller,usa,lubbock,LBB,2023-01-29,8,15.0,120,1.8645833333333333,2023-05-07 20:08:00,3.0,2,0.25,82.0,Medium,0.5,2,0,1,2,3.0,7.0,404.12666666666667,2.0,3.0,6.5,2104.5,0.6666666666666666,,0.0,1212.38,4209.0,0.45,,,0.0,Luxury Solo Traveller,5421.38,2710.69,Lounge Access on Next Trip
522223,49.0,F,True,True,46–60,Gen X,Family,usa,nashville,BNA,2023-01-10,8,13.5,108,1.6708333333333334,2023-05-16 10:31:00,4.0,4,0.5,73.0,Medium,0.5,4,0,4,4,1.25,5.0,367.57,0.75,1.25,4.5,1105.25,1.0,0.0,,2002.56,4421.0,0.2,,,0.0,Family Traveller,6423.56,3211.78,Free night with Flight Booking
415282,41.0,F,True,True,36–45,Millennial,Family,usa,portland,PWM,2022-11-16,8,11.625,93,1.45,2023-05-01 20:32:00,5.0,2,0.25,88.0,Medium,0.5,2,0,2,2,2.0,4.5,403.28333333333336,0.0,2.0,4.5,1818.0,0.4,,0.0,2281.88,3636.0,0.45,,,0.0,Family Traveller,5917.88,2958.94,Free night with Flight Booking
554155,42.0,F,False,False,36–45,Gen X,Solo Traveller,canada,gatineau,YND,2023-01-26,9,12.555555555555555,113,1.5777777777777777,2023-07-13 13:45:00,5.0,2,0.2222222222222222,15.0,Low,0.1,2,0,1,2,1.0,3.0,114.49,1.0,1.5,3.0,1285.0,0.4,0.0,0.0,114.49,2570.0,0.2,,,0.0,Independent Explorer,2684.49,268.45,Late Hotel Check Out
669329,31.0,F,False,False,26–35,Millennial,Solo Traveller,canada,vancouver,YVR,2023-03-17,8,11.875,95,1.4770833333333333,2023-07-02 15:10:00,3.0,2,0.25,26.0,Low,0.1,2,0,1,2,3.0,13.0,322.87333333333333,0.0,2.0,9.0,11178.0,0.6666666666666666,,0.0,968.62,22356.0,0.85,,,0.0,Luxury Solo Traveller,23324.62,2332.46,Lounge Access on Next Trip
513242,28.0,F,False,False,26–35,Millennial,Solo Traveller,usa,detroit,DTW,2023-01-06,10,12.2,122,1.51,2023-07-14 15:41:00,6.0,2,0.2,14.0,Low,0.1,2,0,2,2,1.0,4.5,508.42,0.0,1.0,4.0,736.5,0.3333333333333333,0.5,,1016.84,1473.0,0.5,71.074,,71.074,Independent Explorer,2489.84,248.98,Late Hotel Check Out
529338,40.0,O,False,False,36–45,Millennial,Solo Traveller,usa,new york,LGA,2023-01-14,8,23.5,188,2.9145833333333333,2023-06-27 17:05:00,5.0,5,0.625,31.0,Low,0.1,5,0,5,5,1.4,2.4,403.326,0.6,1.4,2.0,752.0,1.0,,1.0,3129.05,3760.0,0.15,,39.15,39.15,Business Solo,6889.05,688.91,Upgrade to Business Class on next flight
548653,42.0,F,True,True,36–45,Millennial,Family,usa,jacksonville,JAX,2023-01-23,8,19.75,158,2.4479166666666665,2023-07-09 13:01:00,5.0,5,0.625,19.0,Low,0.1,5,0,5,5,1.4,3.8,398.24666666666667,0.4,1.4,3.2,1114.0,1.0,0.0,1.0,3248.7,5570.0,0.4,,14.525,14.525,Family Traveller,8818.7,881.87,Free night with Flight Booking
590659,34.0,F,False,False,26–35,Millennial,Solo Traveller,usa,milwaukee,MKE,2023-02-13,8,10.375,83,1.2895833333333333,2023-03-27 19:09:00,1.0,1,0.125,123.0,High,1.0,1,0,0,1,,,,,1.0,4.0,360.0,1.0,0.0,,,360.0,0.45,,,0.0,Independent Explorer,360.0,360.0,Late Hotel Check Out
579307,53.0,F,True,True,46–60,Gen X,Family,usa,nashville,BNA,2023-02-07,9,27.88888888888889,251,5.901728642592593,2023-07-07 15:46:00,5.0,6,0.6666666666666666,21.0,Low,0.1,5,1,5,4,1.0,2.8333333333333335,189.13166666666666,0.6,1.0,1.25,204.5,1.0,1.0,1.0,918.34,818.0,0.0,,,0.0,Family Traveller,1736.34,173.63,Free night with Flight Booking
518012,33.0,M,False,False,26–35,Millennial,Solo Traveller,usa,rochester,ROC,2023-01-08,8,14.375,115,1.79375,2023-07-12 12:24:00,6.0,2,0.25,16.0,Low,0.1,2,0,2,2,1.0,2.5,286.625,0.0,1.0,2.0,164.0,0.3333333333333333,,,573.25,328.0,0.0,,,0.0,Independent Explorer,901.25,90.13,Late Hotel Check Out
552726,59.0,F,True,True,46–60,Baby Boomer,Family,canada,victoria,YYJ,2023-01-25,9,8.444444444444445,76,1.0296296296296297,2023-07-04 05:46:00,5.0,1,0.1111111111111111,24.0,Low,0.1,1,0,0,1,,,,,3.0,4.0,816.0,0.2,0.0,0.0,,816.0,0.6,,,0.0,Family Traveller,816.0,81.6,Free night with Flight Booking
556314,38.0,F,True,False,36–45,Millennial,Couple,usa,baton rouge,BTR,2023-01-27,9,12.444444444444445,112,1.5555555555555556,2023-06-03 20:06:00,4.0,2,0.2222222222222222,55.0,Low,0.1,2,0,2,1,1.5,12.0,1824.43,0.5,1.0,7.0,5005.0,0.5,0.0,0.0,6686.04,5005.0,0.25,,,0.0,Couple Explorer,11691.04,1169.1,Free Room Upgrade on Long Stay
512148,20.0,F,False,False,18–25,Gen Z,Solo Traveller,usa,indianapolis,IND,2023-01-05,8,8.625,69,1.0625,2023-06-15 13:51:00,5.0,1,0.125,43.0,Low,0.1,1,0,0,1,,,,,1.0,3.0,372.0,0.2,,0.0,,372.0,0.1,,,0.0,Independent Explorer,372.0,37.2,Late Hotel Check Out
513422,41.0,F,True,False,36–45,Millennial,Couple,usa,new orleans,MSY,2023-01-06,8,12.5,100,1.54375,2023-03-09 11:52:00,2.0,2,0.25,141.0,High,1.0,2,0,2,2,1.0,2.0,286.715,0.5,1.0,2.0,257.5,1.0,,0.0,573.43,515.0,0.1,,,0.0,Couple City Breaker,1088.43,1088.43,Free Hotel Breakfast
557932,29.0,F,False,True,26–35,Millennial,Family,usa,new york,LGA,2023-01-28,8,16.375,131,2.0229166666666667,2023-07-01 17:15:00,5.0,4,0.5,27.0,Low,0.1,4,0,4,3,1.0,4.75,351.4275,0.75,1.0,3.3333333333333335,784.0,0.8,1.0,1.0,1405.71,2352.0,0.3,161.5125,3.7,165.2125,Solo Parent Traveller,3757.71,375.77,10% off Next Hotel Booking
525308,47.0,M,True,True,46–60,Gen X,Family,usa,amarillo,AMA,2023-01-12,8,20.75,166,2.5875,2023-06-29 12:46:00,5.0,2,0.25,29.0,Low,0.1,2,0,1,1,1.0,2.0,382.98,0.0,1.0,3.0,573.0,0.4,0.0,,382.98,573.0,0.25,,,0.0,Family Traveller,955.98,95.6,Free night with Flight Booking
510172,34.0,F,False,False,26–35,Millennial,Solo Traveller,usa,mobile,BFM,2023-01-04,8,13.25,106,1.6270833333333334,2023-07-14 21:52:00,6.0,3,0.375,14.0,Low,0.1,3,0,3,3,1.0,4.666666666666667,387.62666666666667,0.3333333333333333,1.0,3.3333333333333335,538.3333333333334,0.5,0.5,0.5,1162.88,1615.0,0.4,14.421,30.7,45.121,Independent Explorer,2777.88,277.79,Late Hotel Check Out
532519,48.0,F,True,False,46–60,Gen X,Couple,usa,tulsa,TUL,2023-01-15,8,13.0,104,1.6145833333333333,2023-05-28 19:16:00,4.0,3,0.375,61.0,Medium,0.5,3,0,2,3,1.5,3.0,291.595,2.0,1.3333333333333333,5.0,623.3333333333334,0.75,0.0,,710.44,1870.0,0.5,,,0.0,Couple Explorer,2580.44,1290.22,Free Room Upgrade on Long Stay
475060,30.0,F,False,False,26–35,Millennial,Solo Traveller,usa,new york,LGA,2022-12-17,8,9.25,74,1.1520833333333333,2023-07-05 18:23:00,6.0,2,0.25,23.0,Low,0.1,2,0,2,2,1.0,6.0,147.74,1.0,1.0,3.5,393.5,0.3333333333333333,0.0,0.0,295.48,787.0,0.3,,,0.0,Independent Explorer,1082.48,108.25,Late Hotel Check Out
461744,30.0,F,False,False,26–35,Millennial,Solo Traveller,usa,new york,LGA,2022-12-11,9,12.0,108,1.4907407407407407,2023-04-04 15:42:00,3.0,2,0.2222222222222222,115.0,High,1.0,2,0,1,2,1.0,4.0,201.15,0.0,1.0,4.5,541.0,0.6666666666666666,0.0,,201.15,1082.0,0.25,,,0.0,Independent Explorer,1283.15,1283.15,Late Hotel Check Out
575692,24.0,F,False,True,18–25,Gen Z,Family,usa,washington,IAD,2023-02-05,8,6.5,52,0.8104166666666667,2023-04-08 18:34:00,2.0,0,0.0,111.0,High,1.0,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.5,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
516639,52.0,F,True,True,46–60,Gen X,Family,usa,phoenix,PHX,2023-01-07,8,20.25,162,2.5166666666666666,2023-05-29 18:25:00,4.0,5,0.625,60.0,Medium,0.5,5,0,5,2,1.0,4.0,440.402,1.0,1.0,4.5,495.0,1.25,1.0,,2202.01,990.0,0.15,101.25,,101.25,Family Traveller,3192.01,1596.01,Free night with Flight Booking
571566,55.0,F,False,False,46–60,Gen X,Solo Traveller,canada,montreal,YUL,2023-02-04,8,24.875,199,3.089583333333333,2023-07-09 20:32:00,5.0,6,0.75,19.0,Low,0.1,6,0,6,6,1.5,3.4,310.6691666666667,0.6666666666666666,1.5,2.5,621.0,1.2,1.0,,3304.8,3726.0,0.25,76.8725,,76.8725,Bargain Hunter,7030.8,703.08,Early Access to Exclusive Deals
558659,43.0,F,True,False,36–45,Gen X,Couple,usa,winston-salem,INT,2023-01-28,8,8.625,69,1.06875,2023-05-30 21:56:00,4.0,1,0.125,59.0,Low,0.1,1,0,1,1,1.0,4.0,673.16,0.0,1.0,3.0,162.0,0.25,0.0,,673.16,162.0,0.35,,,0.0,Couple Explorer,835.16,83.52,Free Room Upgrade on Long Stay
586471,47.0,F,False,False,46–60,Gen X,Solo Traveller,usa,philadelphia,PNE,2023-02-10,8,13.125,105,1.625,2023-06-29 11:27:00,4.0,1,0.125,29.0,Low,0.1,1,0,1,1,1.0,2.0,23.25,1.0,1.0,1.0,160.0,0.25,0.0,0.5,23.25,160.0,0.2,,8.0,8.0,Independent Explorer,183.25,18.33,Late Hotel Check Out
206011,38.0,F,False,True,36–45,Millennial,Family,usa,kansas city,MCI,2022-06-07,8,19.5,156,2.435416666666667,2023-07-08 14:36:00,1.0,4,0.5,20.0,Low,0.1,4,0,4,3,1.0,3.25,261.6475,0.25,1.0,3.3333333333333335,423.6666666666667,4.0,1.0,0.0,1046.59,1271.0,0.45,21.818,,21.818,Solo Parent Traveller,2317.59,231.76,10% off Next Hotel Booking
594601,34.0,F,True,False,26–35,Millennial,Couple,usa,honolulu,HNL,2023-02-14,8,23.0,184,2.8520833333333333,2023-07-18 17:09:00,5.0,1,0.125,10.0,Low,0.1,1,0,1,1,1.0,3.0,722.45,0.0,1.0,1.0,258.0,0.2,0.0,0.0,722.45,258.0,0.2,,,0.0,Couple Explorer,980.45,98.05,Free Room Upgrade on Long Stay
554141,38.0,F,True,False,36–45,Millennial,Couple,usa,new york,JFK,2023-01-26,9,15.444444444444445,139,1.912962962962963,2023-07-07 09:04:00,5.0,4,0.4444444444444444,21.0,Low,0.1,4,0,3,4,1.3333333333333333,2.0,414.02166666666665,0.6666666666666666,1.5,3.25,555.75,0.8,0.0,1.0,1417.38,2223.0,0.35,,10.55,10.55,Couple City Breaker,3640.38,364.04,Free Hotel Breakfast
493177,45.0,F,True,False,36–45,Gen X,Couple,usa,chicago,ORD,2022-12-26,8,14.625,117,1.80625,2023-06-27 10:44:00,6.0,4,0.5,31.0,Low,0.1,4,0,4,4,1.0,7.25,200.5975,0.5,1.0,6.75,1403.75,0.6666666666666666,,1.0,802.39,5615.0,0.25,,28.65,28.65,Couple Explorer,6417.39,641.74,Free Room Upgrade on Long Stay
567172,54.0,F,True,False,46–60,Gen X,Couple,canada,hamilton,YHM,2023-02-01,8,10.625,85,1.3375,2023-06-30 06:58:00,4.0,2,0.25,28.0,Low,0.1,2,0,2,2,1.0,5.5,184.185,1.0,1.0,4.0,307.5,0.5,0.0,,368.37,615.0,0.2,,,0.0,Couple Explorer,983.37,98.34,Free Room Upgrade on Long Stay
525824,38.0,F,True,False,36–45,Millennial,Couple,usa,detroit,YIP,2023-01-12,9,13.333333333333334,120,1.6685185185185185,2023-05-03 16:37:00,3.0,2,0.2222222222222222,86.0,Medium,0.5,2,0,2,1,1.5,6.0,427.75,1.0,2.0,9.0,4842.0,0.6666666666666666,1.0,0.0,1381.68,4842.0,0.3,65.864,,65.864,Couple Explorer,6223.68,3111.84,Free Room Upgrade on Long Stay
506186,25.0,F,False,False,18–25,Gen Z,Solo Traveller,usa,detroit,DTW,2023-01-02,8,28.0,224,3.4625,2023-06-13 11:32:00,5.0,3,0.375,45.0,Low,0.1,3,0,2,2,1.5,6.5,332.795,0.5,1.5,3.5,544.0,0.6,0.0,,779.75,1088.0,0.25,,,0.0,Independent Explorer,1867.75,186.78,Late Hotel Check Out
610905,78.0,F,True,False,60+,Gen Alpha,Couple,usa,san antonio,RND,2023-02-21,8,12.5,100,1.5479166666666666,2023-06-12 22:06:00,3.0,0,0.0,46.0,Low,0.1,0,0,0,0,,,,,,,,0.0,,0.0,,,0.15,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
510315,43.0,F,False,False,36–45,Gen X,Solo Traveller,usa,norfolk,NGU,2023-01-04,8,28.375,227,3.4875,2023-04-17 16:12:00,3.0,2,0.25,102.0,High,1.0,2,0,2,1,1.0,1.5,82.35,1.5,1.0,1.0,231.0,0.6666666666666666,0.5,,164.7,231.0,0.4,12.342,,12.342,Independent Explorer,395.7,395.7,Late Hotel Check Out
546688,51.0,F,False,False,46–60,Gen X,Solo Traveller,usa,new york,JFK,2023-01-22,8,39.625,317,17.958970097916666,2023-05-20 11:02:00,3.0,4,0.5,69.0,Medium,0.5,3,1,3,3,1.0,3.0,353.155,0.6666666666666666,1.0,3.6666666666666665,458.6666666666667,1.0,0.3333333333333333,1.0,1206.96,1376.0,0.4,,,0.0,Bargain Hunter,2582.96,1291.48,Early Access to Exclusive Deals
509781,62.0,F,True,False,60+,Baby Boomer,Couple,usa,norfolk,NGU,2023-01-04,9,11.0,99,1.3685185185185185,2023-05-30 09:29:00,4.0,2,0.2222222222222222,59.0,Low,0.1,2,0,1,1,2.0,20.0,177.44,2.0,1.0,9.0,1719.0,0.5,0.0,,354.88,1719.0,0.35,,,0.0,Couple Explorer,2073.88,207.39,Free Room Upgrade on Long Stay
540622,46.0,F,False,False,46–60,Gen X,Solo Traveller,usa,chicago,ORD,2023-01-19,8,15.5,124,1.9125,2023-05-16 19:36:00,3.0,3,0.375,73.0,Medium,0.5,3,0,3,3,1.0,7.0,284.51,0.3333333333333333,1.0,6.0,1026.0,1.0,0.5,,853.53,3078.0,0.25,5.6105,,5.6105,Independent Explorer,3931.53,1965.77,Late Hotel Check Out
634795,44.0,F,True,True,36–45,Gen X,Family,usa,houston,HOU,2023-03-04,8,14.0,112,1.7375,2023-07-04 21:57:00,4.0,2,0.25,24.0,Low,0.1,2,0,1,2,1.0,4.0,203.68,0.0,1.0,3.0,232.5,0.5,0.25,0.0,203.68,465.0,0.8,40.736,,40.736,Family Traveller,668.68,66.87,Free night with Flight Booking
515908,47.0,F,True,True,46–60,Gen X,Family,usa,st. louis,STL,2023-01-07,8,15.625,125,1.9145833333333333,2023-06-12 19:33:00,5.0,2,0.25,46.0,Low,0.1,2,0,2,2,1.0,3.0,293.49,0.5,1.0,2.5,265.5,0.4,0.5,0.5,586.98,531.0,0.5,22.8585,17.85,40.7085,Family Traveller,1117.98,111.8,Free night with Flight Booking
620991,21.0,F,False,False,18–25,Gen Z,Solo Traveller,usa,orlando,ORL,2023-02-26,8,13.25,106,1.6479166666666667,2023-06-25 11:54:00,3.0,2,0.25,33.0,Low,0.1,2,0,1,2,1.0,2.0,606.38,1.0,1.0,3.0,396.0,0.6666666666666666,0.0,0.0,606.38,792.0,0.25,,,0.0,Independent Explorer,1398.38,139.84,Late Hotel Check Out
590843,34.0,F,True,True,26–35,Millennial,Family,usa,columbus,LCK,2023-02-13,8,8.625,69,1.0729166666666667,2023-06-27 20:17:00,4.0,2,0.25,31.0,Low,0.1,2,0,0,2,,,,,1.5,12.0,2193.5,0.5,,,,4387.0,0.0,,,0.0,Family Traveller,4387.0,438.7,Free night with Flight Booking
623417,54.0,F,True,True,46–60,Gen X,Family,usa,sacramento,MHR,2023-02-27,8,10.625,85,1.3125,2023-06-26 19:33:00,3.0,0,0.0,32.0,Low,0.1,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.45,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
581666,51.0,F,True,False,46–60,Gen X,Couple,usa,reno,RNO,2023-02-08,8,16.375,131,2.0458333333333334,2023-07-10 08:49:00,5.0,3,0.375,18.0,Low,0.1,3,0,3,3,1.0,9.666666666666666,633.81,0.6666666666666666,1.0,9.333333333333334,1837.3333333333333,0.6,0.0,0.0,1901.43,5512.0,0.3,,,0.0,Couple Explorer,7413.43,741.34,Free Room Upgrade on Long Stay
620972,37.0,M,False,False,36–45,Millennial,Solo Traveller,usa,kansas city,MCI,2023-02-26,8,21.375,171,2.64375,2023-07-20 18:08:00,4.0,3,0.375,8.0,Low,0.1,3,0,3,3,1.3333333333333333,2.6666666666666665,240.17333333333335,0.3333333333333333,1.3333333333333333,2.3333333333333335,570.0,0.75,,1.0,984.15,1710.0,0.05,,12.4,12.4,Bargain Hunter,2694.15,269.42,Early Access to Exclusive Deals
608860,43.0,F,False,False,36–45,Gen X,Solo Traveller,usa,san antonio,RND,2023-02-20,8,18.0,144,2.216666666666667,2023-05-28 11:11:00,3.0,2,0.25,61.0,Medium,0.5,2,0,2,2,1.0,7.5,333.505,0.5,1.0,7.0,2102.5,0.6666666666666666,,0.0,667.01,4205.0,0.1,,,0.0,Luxury Solo Traveller,4872.01,2436.01,Lounge Access on Next Trip
483483,45.0,F,True,True,36–45,Gen X,Family,canada,hamilton,YHM,2022-12-22,8,15.375,123,1.9229166666666666,2023-05-31 20:47:00,5.0,2,0.25,58.0,Low,0.1,2,0,2,2,1.0,3.0,137.905,0.5,1.0,2.0,285.0,0.4,0.0,0.0,275.81,570.0,0.4,,,0.0,Family Traveller,845.81,84.58,Free night with Flight Booking
539304,17.0,F,False,False,Under 18,Gen Z,Solo Traveller,usa,san jose,SJC,2023-01-19,8,15.625,125,1.9375,2023-07-16 19:43:00,5.0,2,0.25,12.0,Low,0.1,2,0,0,2,,,,,2.0,3.5,1116.0,0.4,0.0,,,2232.0,0.15,,,0.0,Independent Explorer,2232.0,223.2,Late Hotel Check Out
620300,48.0,F,True,True,46–60,Gen X,Family,usa,houston,IAH,2023-02-26,8,11.125,89,1.3916666666666666,2023-05-12 11:20:00,2.0,3,0.375,77.0,Medium,0.5,3,0,3,3,1.3333333333333333,2.3333333333333335,431.8466666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,208.33333333333334,1.5,0.0,,1668.41,625.0,0.55,,,0.0,Family Traveller,2293.41,1146.71,Free night with Flight Booking
597954,40.0,F,True,False,36–45,Millennial,Couple,usa,new york,JFK,2023-02-16,8,18.25,146,2.25625,2023-06-24 11:43:00,4.0,4,0.5,34.0,Low,0.1,4,0,4,4,1.25,4.0,232.5825,0.5,1.25,3.25,696.75,1.0,0.5,0.3333333333333333,991.15,2787.0,1.05,40.837,47.95,88.787,Couple Explorer,3778.15,377.82,Free Room Upgrade on Long Stay
550868,47.0,F,True,False,46–60,Gen X,Couple,usa,jacksonville,NIP,2023-01-25,8,7.125,57,0.8916666666666667,2023-07-05 21:07:00,5.0,1,0.125,23.0,Low,0.1,1,0,1,1,1.0,3.0,141.38,0.0,1.0,2.0,628.0,0.2,,,141.38,628.0,0.0,,,0.0,Couple Explorer,769.38,76.94,Free Room Upgrade on Long Stay
520422,37.0,F,False,False,36–45,Millennial,Solo Traveller,usa,mobile,MOB,2023-01-09,8,13.125,105,1.6375,2023-06-12 21:17:00,5.0,2,0.25,46.0,Low,0.1,2,0,2,1,1.0,3.5,333.8,0.0,1.0,4.0,860.0,0.4,0.6666666666666666,0.0,667.6,860.0,0.45,53.238,,53.238,Bargain Hunter,1527.6,152.76,Early Access to Exclusive Deals
500493,41.0,F,False,True,36–45,Millennial,Family,usa,chicago,UGN,2022-12-30,8,11.375,91,1.4145833333333333,2023-05-05 17:46:00,4.0,3,0.375,84.0,Medium,0.5,3,0,2,2,1.5,2.0,337.205,0.5,1.5,4.5,3595.0,0.75,,0.0,895.1,7190.0,0.15,,,0.0,Solo Parent Traveller,8085.1,4042.55,10% off Next Hotel Booking
548990,31.0,F,False,False,26–35,Millennial,Solo Traveller,usa,los angeles,LAX,2023-01-23,8,13.25,106,1.6479166666666667,2023-05-30 19:21:00,4.0,2,0.25,59.0,Low,0.1,2,0,1,2,1.0,6.0,687.54,1.0,1.0,4.5,262.0,0.5,0.0,0.5,687.54,524.0,0.55,,8.4,8.4,Luxury Solo Traveller,1211.54,121.15,Lounge Access on Next Trip
541235,48.0,F,True,False,46–60,Gen X,Couple,usa,san diego,SAN,2023-01-19,8,21.0,168,2.622916666666667,2023-06-07 09:37:00,4.0,5,0.625,51.0,Low,0.1,5,0,5,5,1.6,3.8,579.356,0.4,1.6,3.4,512.4,1.25,,0.6666666666666666,5023.63,2562.0,0.4,,22.85,22.85,Couple Explorer,7585.63,758.56,Free Room Upgrade on Long Stay
559695,55.0,F,True,True,46–60,Gen X,Family,usa,san antonio,RND,2023-01-29,8,47.125,377,11.779589614583333,2023-06-12 20:18:00,4.0,5,0.625,46.0,Low,0.1,4,1,3,3,1.0,4.5,427.6575,1.0,1.0,4.0,612.6666666666666,1.0,1.0,1.0,1290.32,1838.0,0.1,,16.5,16.5,Family Traveller,3128.32,312.83,Free night with Flight Booking
563482,54.0,F,False,False,46–60,Gen X,Solo Traveller,usa,new york,JFK,2023-01-31,9,11.11111111111111,100,1.3722222222222222,2023-06-15 15:00:00,4.0,2,0.2222222222222222,43.0,Low,0.1,2,0,2,2,1.0,4.0,622.85,0.0,1.0,3.5,859.0,0.5,,1.0,1245.7,1718.0,0.1,,20.4,20.4,Bargain Hunter,2963.7,296.37,Early Access to Exclusive Deals
560468,40.0,F,True,True,36–45,Millennial,Family,canada,toronto,YTZ,2023-01-29,8,13.25,106,1.65,2023-05-31 16:37:00,4.0,3,0.375,58.0,Low,0.1,3,0,3,3,1.0,7.0,98.41666666666667,0.3333333333333333,1.0,6.333333333333333,1060.6666666666667,0.75,0.0,,295.25,3182.0,0.2,,,0.0,Family Traveller,3477.25,347.73,Free night with Flight Booking
516433,17.0,F,False,False,Under 18,Gen Z,Solo Traveller,usa,phoenix,PHX,2023-01-07,9,7.666666666666667,69,0.9648148148148148,2023-04-17 20:39:00,3.0,1,0.1111111111111111,102.0,High,1.0,1,0,1,0,1.0,2.0,191.33,0.0,,,,0.3333333333333333,0.0,0.0,191.33,,0.35,,,0.0,Independent Explorer,191.33,191.33,Late Hotel Check Out
578872,33.0,F,False,False,26–35,Millennial,Solo Traveller,usa,grand rapids,GRR,2023-02-07,8,14.875,119,1.8458333333333334,2023-06-07 12:21:00,4.0,2,0.25,51.0,Low,0.1,2,0,2,2,1.0,4.0,126.54,0.5,1.0,3.0,706.5,0.5,0.25,,253.08,1413.0,0.5,32.1195,,32.1195,Independent Explorer,1666.08,166.61,Late Hotel Check Out
534179,39.0,F,True,False,36–45,Millennial,Couple,usa,san francisco,SFO,2023-01-16,8,18.25,146,2.25625,2023-05-17 17:36:00,4.0,4,0.5,72.0,Medium,0.5,4,0,3,4,1.0,4.666666666666667,352.1,0.6666666666666666,1.0,4.0,543.75,1.0,0.3333333333333333,0.5,1056.3,2175.0,1.0,41.3,49.2,90.5,Couple Explorer,3231.3,1615.65,Free Room Upgrade on Long Stay
541988,17.0,F,False,False,Under 18,Gen Z,Solo Traveller,usa,newport news,PHF,2023-01-20,9,9.88888888888889,89,1.2166666666666668,2023-07-12 10:36:00,5.0,0,0.0,16.0,Low,0.1,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.85,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
537676,48.0,F,True,False,46–60,Gen X,Couple,usa,birmingham,BHM,2023-01-18,8,47.875,383,18.954166666666666,2023-05-24 08:49:00,4.0,6,0.75,65.0,Medium,0.5,5,1,3,4,1.0,3.0,348.81666666666666,0.6666666666666666,1.25,5.25,936.25,1.25,1.0,1.0,1046.45,3745.0,0.45,146.007,,146.007,Couple Explorer,4791.45,2395.73,Free Room Upgrade on Long Stay
